id_transaksi	tanggal_transaksi	id_produk	nama_produk	harga	jumlah	total_harga	id_pelanggan	nama_pelanggan	alamat	no_telepon	tanggal_keuangan	pemasukan	keterangan
527	2025-10-03	2	Printer Epson	2500000.00	3	7500000.00	1521	KH. Darsirah Uyainah, S.Farm	Gg. Rajiman No. 56\nYogyakarta, KI 82063	+62 (425) 922-5954	2025-10-03	7500000.00	Customer Purchase
530	2026-06-15	2	Printer Epson	2500000.00	2	5000000.00	1384	Iriana Nashiruddin	Gang Gedebage Selatan No. 10\nKota Administrasi Jakarta Utara, JK 17426	+62 (0153) 655 0257	2026-06-15	5000000.00	Online Transaction
536	2025-11-23	2	Printer Epson	2500000.00	4	10000000.00	1700	Dr. Violet Wijayanti	Gang W.R. Supratman No. 99\nSurakarta, Bengkulu 67666	+62-071-923-0802	2025-11-23	10000000.00	Online Transaction
544	2025-11-07	2	Printer Epson	2500000.00	6	15000000.00	258	Olga Ardianto	Jl. Soekarno Hatta No. 8\nDenpasar, BB 56231	(060) 675-5496	2025-11-07	15000000.00	Online Transaction
556	2026-02-08	2	Printer Epson	2500000.00	4	10000000.00	519	Nadine Prasasta	Jalan Setiabudhi No. 58\nTangerang Selatan, KR 67249	(078) 206 5662	2026-02-08	10000000.00	Customer Purchase
568	2026-04-13	2	Printer Epson	2500000.00	5	12500000.00	900	Daryani Pertiwi	Gang PHH. Mustofa No. 42\nPagaralam, NB 49272	(0014) 593-4034	2026-04-13	12500000.00	Store Sale
573	2025-09-27	2	Printer Epson	2500000.00	1	2500000.00	1491	Liman Kusmawati	Jalan Dr. Djunjunan No. 0\nYogyakarta, KI 43005	+62 (0220) 025-1301	2025-09-27	2500000.00	Customer Purchase
579	2026-04-28	2	Printer Epson	2500000.00	6	15000000.00	123	R. Hamima Zulkarnain, S.Farm	Gang Rajawali Timur No. 77\nSerang, YO 63607	(0895) 673 6626	2026-04-28	15000000.00	Product Sale
581	2026-02-07	2	Printer Epson	2500000.00	2	5000000.00	1740	Tgk. Legawa Damanik, M.Ak	Gang Cihampelas No. 835\nKota Administrasi Jakarta Selatan, Lampung 04267	(0575) 803 5858	2026-02-07	5000000.00	Online Transaction
583	2025-09-18	2	Printer Epson	2500000.00	3	7500000.00	434	Karimah Prastuti	Jl. KH Amin Jasuta No. 47\nCilegon, KS 97374	(0104) 489-0566	2025-09-18	7500000.00	Customer Purchase
588	2026-04-01	2	Printer Epson	2500000.00	9	22500000.00	1185	Embuh Prasetyo	Jalan Yos Sudarso No. 53\nKota Administrasi Jakarta Pusat, SS 01072	+62 (83) 495 1954	2026-04-01	22500000.00	Customer Purchase
591	2026-02-28	2	Printer Epson	2500000.00	5	12500000.00	1791	Ayu Yuliarti	Jl. Ronggowarsito No. 338\nMedan, Nusa Tenggara Timur 58649	+62-0650-318-5459	2026-02-28	12500000.00	Online Transaction
601	2026-02-21	2	Printer Epson	2500000.00	1	2500000.00	1705	Jail Nasyiah, S.IP	Gg. Monginsidi No. 46\nCirebon, YO 22071	+62 (0010) 863-9985	2026-02-21	2500000.00	Customer Purchase
606	2025-08-05	2	Printer Epson	2500000.00	7	17500000.00	1919	Paris Wasita	Jalan Laswi No. 518\nYogyakarta, MA 95043	+62 (0866) 297 6602	2025-08-05	17500000.00	Customer Purchase
607	2026-04-23	2	Printer Epson	2500000.00	3	7500000.00	1162	Karman Suwarno	Gang Moch. Ramdan No. 67\nPrabumulih, BT 55916	(069) 464-6031	2026-04-23	7500000.00	Customer Purchase
611	2026-06-06	2	Printer Epson	2500000.00	8	20000000.00	975	dr. Lili Prastuti	Gang Jend. Sudirman No. 2\nKota Administrasi Jakarta Timur, PA 62515	+62-381-836-3788	2026-06-06	20000000.00	Product Sale
623	2025-10-26	2	Printer Epson	2500000.00	6	15000000.00	84	R. Prasetya Setiawan, S.Pd	Jalan Dipatiukur No. 182\nPadangpanjang, KB 97612	+62 (0315) 238 8141	2025-10-26	15000000.00	Product Sale
625	2025-09-26	2	Printer Epson	2500000.00	3	7500000.00	1172	R.M. Praba Pertiwi	Gg. Bangka Raya No. 11\nPadang Sidempuan, MU 43437	+62-496-158-8791	2025-09-26	7500000.00	Store Sale
626	2026-05-12	2	Printer Epson	2500000.00	10	25000000.00	1427	R. Amalia Hutasoit, M.M.	Jalan Gardujati No. 2\nTernate, Nusa Tenggara Barat 58505	+62 (075) 202-6773	2026-05-12	25000000.00	Store Sale
633	2026-06-05	2	Printer Epson	2500000.00	10	25000000.00	1947	Elisa Prasasta	Jalan Wonoayu No. 24\nSerang, NB 69442	+62 (514) 898 0000	2026-06-05	25000000.00	Store Sale
637	2025-07-16	2	Printer Epson	2500000.00	3	7500000.00	644	Pardi Prastuti	Gang Moch. Ramdan No. 52\nProbolinggo, PA 96133	+62 (971) 581 8057	2025-07-16	7500000.00	Product Sale
648	2025-10-25	2	Printer Epson	2500000.00	8	20000000.00	1760	Eva Pratama	Jalan Pasirkoja No. 528\nTomohon, MA 80010	+62 (086) 635 1324	2025-10-25	20000000.00	Online Transaction
652	2025-12-03	2	Printer Epson	2500000.00	8	20000000.00	1688	Zulaikha Irawan	Jl. PHH. Mustofa No. 635\nBandar Lampung, BE 38504	+62 (60) 738-2992	2025-12-03	20000000.00	Customer Purchase
654	2025-12-10	2	Printer Epson	2500000.00	9	22500000.00	1203	drg. Kanda Gunawan, M.M.	Gg. Ciwastra No. 35\nPadangpanjang, Kepulauan Bangka Belitung 31936	+62 (0304) 503-2431	2025-12-10	22500000.00	Online Transaction
658	2025-09-19	2	Printer Epson	2500000.00	4	10000000.00	1193	Drs. Shakila Firgantoro, S.Ked	Gg. Waringin No. 325\nTasikmalaya, DI Yogyakarta 36031	(0629) 362 9079	2025-09-19	10000000.00	Product Sale
667	2026-02-24	2	Printer Epson	2500000.00	8	20000000.00	755	Paiman Sinaga	Jl. Sukajadi No. 8\nKota Administrasi Jakarta Timur, Kalimantan Barat 69835	+62 (810) 609-4057	2026-02-24	20000000.00	Product Sale
679	2026-02-26	2	Printer Epson	2500000.00	7	17500000.00	1327	Lanjar Siregar	Jalan Bangka Raya No. 334\nKupang, Aceh 25470	(0459) 439 1874	2026-02-26	17500000.00	Online Transaction
682	2026-03-14	2	Printer Epson	2500000.00	5	12500000.00	914	Johan Mandala	Gg. Siliwangi No. 95\nTarakan, Kalimantan Selatan 03612	+62 (06) 486 3997	2026-03-14	12500000.00	Customer Purchase
689	2026-02-16	2	Printer Epson	2500000.00	1	2500000.00	601	Atma Prayoga, S.E.I	Gang Surapati No. 98\nKediri, BB 62329	(0101) 630-1828	2026-02-16	2500000.00	Customer Purchase
693	2025-07-08	2	Printer Epson	2500000.00	2	5000000.00	1521	KH. Darsirah Uyainah, S.Farm	Gg. Rajiman No. 56\nYogyakarta, KI 82063	+62 (425) 922-5954	2025-07-08	5000000.00	Customer Purchase
694	2025-08-20	2	Printer Epson	2500000.00	1	2500000.00	616	Hj. Rahayu Suartini	Jalan Medokan Ayu No. 7\nJambi, SS 54038	+62 (27) 246-5718	2025-08-20	2500000.00	Customer Purchase
699	2025-09-23	2	Printer Epson	2500000.00	5	12500000.00	856	Mila Saputra	Jalan Dipenogoro No. 9\nSamarinda, SB 89816	+62 (0126) 711-2638	2025-09-23	12500000.00	Customer Purchase
701	2026-01-03	2	Printer Epson	2500000.00	2	5000000.00	519	Nadine Prasasta	Jalan Setiabudhi No. 58\nTangerang Selatan, KR 67249	(078) 206 5662	2026-01-03	5000000.00	Online Transaction
702	2025-10-06	2	Printer Epson	2500000.00	9	22500000.00	358	Kacung Permadi	Gg. Sukajadi No. 803\nBitung, BT 86171	+62-0866-664-1555	2025-10-06	22500000.00	Store Sale
711	2026-01-08	2	Printer Epson	2500000.00	1	2500000.00	1990	Yulia Pradipta	Jl. Veteran No. 94\nJambi, JA 84532	(097) 027-8262	2026-01-08	2500000.00	Store Sale
712	2025-07-25	2	Printer Epson	2500000.00	8	20000000.00	441	Puji Prasetyo	Jl. Soekarno Hatta No. 443\nPekanbaru, JB 01756	+62-142-409-6983	2025-07-25	20000000.00	Product Sale
713	2026-06-08	2	Printer Epson	2500000.00	6	15000000.00	745	drg. Kamila Andriani	Gg. Bangka Raya No. 67\nJayapura, AC 73291	+62 (037) 375 3849	2026-06-08	15000000.00	Store Sale
717	2025-08-25	2	Printer Epson	2500000.00	10	25000000.00	1325	Panji Nasyidah, S.Pd	Gang Waringin No. 673\nSerang, KR 33743	+62 (0146) 751 0226	2025-08-25	25000000.00	Product Sale
718	2025-10-04	2	Printer Epson	2500000.00	6	15000000.00	904	Karya Winarsih	Gang Ahmad Dahlan No. 34\nTangerang Selatan, Sulawesi Utara 73606	+62 (051) 362-5886	2025-10-04	15000000.00	Online Transaction
727	2026-03-08	2	Printer Epson	2500000.00	2	5000000.00	1642	Puti Lili Sinaga	Jalan Gardujati No. 205\nCilegon, Sumatera Selatan 27595	(0198) 057-9024	2026-03-08	5000000.00	Store Sale
731	2025-09-02	2	Printer Epson	2500000.00	2	5000000.00	868	Dr. Kanda Oktaviani, M.Farm	Gg. Kendalsari No. 48\nBatu, KI 10339	+62 (355) 658 8769	2025-09-02	5000000.00	Store Sale
742	2025-09-27	2	Printer Epson	2500000.00	7	17500000.00	519	Nadine Prasasta	Jalan Setiabudhi No. 58\nTangerang Selatan, KR 67249	(078) 206 5662	2025-09-27	17500000.00	Store Sale
745	2026-03-21	2	Printer Epson	2500000.00	10	25000000.00	207	Edi Budiyanto, S.Ked	Jl. K.H. Wahid Hasyim No. 423\nTernate, JK 36066	(015) 459 0448	2026-03-21	25000000.00	Online Transaction
746	2026-04-02	2	Printer Epson	2500000.00	6	15000000.00	668	drg. Iriana Damanik, M.Pd	Jl. Rumah Sakit No. 5\nBengkulu, JK 63765	+62-088-811-6326	2026-04-02	15000000.00	Store Sale
752	2026-04-07	2	Printer Epson	2500000.00	2	5000000.00	1148	Artanto Sitorus	Gang Jend. Sudirman No. 61\nSorong, Sulawesi Tenggara 12613	+62 (81) 405-2758	2026-04-07	5000000.00	Online Transaction
766	2026-04-19	2	Printer Epson	2500000.00	4	10000000.00	1574	Sakura Nasyiah	Jl. Ciwastra No. 962\nMadiun, RI 36436	+62 (967) 323 6487	2026-04-19	10000000.00	Product Sale
769	2025-08-21	2	Printer Epson	2500000.00	5	12500000.00	1416	Tgk. Zelda Sitorus, S.I.Kom	Gg. Cikutra Timur No. 191\nSurabaya, RI 14560	+62-0245-571-7206	2025-08-21	12500000.00	Online Transaction
778	2026-01-19	2	Printer Epson	2500000.00	6	15000000.00	1087	Dalima Yuliarti	Gg. R.E Martadinata No. 5\nTegal, Sulawesi Tenggara 61896	+62 (0619) 615-4492	2026-01-19	15000000.00	Customer Purchase
780	2025-11-13	2	Printer Epson	2500000.00	8	20000000.00	1272	Cager Haryanti	Gang Ciwastra No. 5\nSibolga, NT 68454	+62 (024) 893-3107	2025-11-13	20000000.00	Customer Purchase
781	2025-10-03	2	Printer Epson	2500000.00	10	25000000.00	384	Iriana Nashiruddin	Gang Gedebage Selatan No. 10\nKota Administrasi Jakarta Utara, JK 17426	+62 (0153) 655 0257	2025-10-03	25000000.00	Product Sale
784	2025-10-19	2	Printer Epson	2500000.00	7	17500000.00	1517	Emil Riyanti	Gg. S. Parman No. 3\nTarakan, ST 03945	+62 (460) 118 8949	2025-10-19	17500000.00	Store Sale
795	2025-12-14	2	Printer Epson	2500000.00	6	15000000.00	1161	Mahfud Tamba, M.TI.	Jl. Sadang Serang No. 2\nPrabumulih, MU 77421	0825493694	2025-12-14	15000000.00	Online Transaction
801	2026-04-12	2	Printer Epson	2500000.00	3	7500000.00	1026	Jail Situmorang	Jalan Rungkut Industri No. 18\nBandar Lampung, Gorontalo 58723	+62 (0602) 126 3136	2026-04-12	7500000.00	Online Transaction
804	2026-03-12	2	Printer Epson	2500000.00	10	25000000.00	676	Vicky Sudiati	Jl. Jayawijaya No. 8\nBekasi, Bali 12630	(023) 152-1312	2026-03-12	25000000.00	Online Transaction
809	2026-04-25	2	Printer Epson	2500000.00	9	22500000.00	1793	Ajiman Sitorus	Gang Moch. Toha No. 240\nDenpasar, BA 12088	+62-041-149-4811	2026-04-25	22500000.00	Product Sale
810	2025-07-26	2	Printer Epson	2500000.00	4	10000000.00	192	Mursita Waluyo	Jalan Sadang Serang No. 9\nJayapura, Bali 31883	+62 (0651) 756 8969	2025-07-26	10000000.00	Customer Purchase
814	2025-11-05	2	Printer Epson	2500000.00	7	17500000.00	935	Tgk. Maida Pranowo	Jalan Abdul Muis No. 4\nPariaman, Jawa Timur 85760	+62 (093) 356 1295	2025-11-05	17500000.00	Product Sale
816	2026-02-19	2	Printer Epson	2500000.00	3	7500000.00	1807	KH. Maryanto Suryono, M.Pd	Gang Astana Anyar No. 47\nDepok, BE 68634	(0216) 168-9688	2026-02-19	7500000.00	Product Sale
821	2026-01-09	2	Printer Epson	2500000.00	2	5000000.00	785	Diana Manullang	Gang Indragiri No. 34\nTual, SU 96968	+62 (021) 583 4907	2026-01-09	5000000.00	Customer Purchase
822	2025-11-15	2	Printer Epson	2500000.00	1	2500000.00	642	Puti Lili Sinaga	Jalan Gardujati No. 205\nCilegon, Sumatera Selatan 27595	(0198) 057-9024	2025-11-15	2500000.00	Product Sale
825	2026-01-31	2	Printer Epson	2500000.00	5	12500000.00	1106	Dr. Adiarja Maryadi	Gg. Kebonjati No. 7\nCilegon, JT 42338	084 092 9411	2026-01-31	12500000.00	Product Sale
828	2025-09-15	2	Printer Epson	2500000.00	1	2500000.00	1488	Gilda Hariyah	Jalan KH Amin Jasuta No. 0\nLubuklinggau, SN 59867	+62 (0450) 260 4319	2025-09-15	2500000.00	Online Transaction
830	2026-03-08	2	Printer Epson	2500000.00	6	15000000.00	1677	Tgk. Respati Suartini, S.Ked	Jl. Ronggowarsito No. 201\nDumai, JB 39178	+62-675-693-1425	2026-03-08	15000000.00	Store Sale
836	2026-03-23	2	Printer Epson	2500000.00	5	12500000.00	838	Gandi Nasyiah	Jl. Sukabumi No. 59\nSamarinda, JT 81092	+62 (873) 869-4493	2026-03-23	12500000.00	Store Sale
839	2025-08-10	2	Printer Epson	2500000.00	6	15000000.00	989	Ilyas Rajasa	Gang Dipenogoro No. 202\nPalopo, MU 70730	+62 (012) 474 8917	2025-08-10	15000000.00	Online Transaction
845	2026-04-09	2	Printer Epson	2500000.00	5	12500000.00	1999	Candra Hidayat, S.Sos	Jalan Monginsidi No. 0\nSolok, DI Yogyakarta 89072	(0481) 889 2972	2026-04-09	12500000.00	Store Sale
847	2025-08-10	2	Printer Epson	2500000.00	6	15000000.00	1295	Yani Uyainah	Jl. Otto Iskandardinata No. 6\nSukabumi, MU 07003	(0720) 956 3753	2025-08-10	15000000.00	Customer Purchase
853	2026-02-28	2	Printer Epson	2500000.00	6	15000000.00	102	Dimas Laksmiwati	NULL	+62 (54) 049-3694	2026-02-28	15000000.00	Online Transaction
856	2025-08-07	2	Printer Epson	2500000.00	3	7500000.00	1015	Bakti Susanti	Jl. Pasir Koja No. 0\nBukittinggi, JB 32994	084 036 6967	2025-08-07	7500000.00	Customer Purchase
860	2025-11-14	2	Printer Epson	2500000.00	7	17500000.00	1405	Akarsana Irawan	Jalan Suryakencana No. 9\nTasikmalaya, AC 78612	(056) 814 1459	2025-11-14	17500000.00	Store Sale
866	2026-02-05	2	Printer Epson	2500000.00	3	7500000.00	1380	R.A. Yuni Prasetya, S.Ked	Jalan Dr. Djunjunan No. 11\nPagaralam, SG 55871	+62 (90) 551 1888	2026-02-05	7500000.00	Store Sale
867	2025-07-26	2	Printer Epson	2500000.00	4	10000000.00	335	Ani Halim	Jalan Raya Setiabudhi No. 6\nTernate, RI 23229	(0947) 686 1743	2025-07-26	10000000.00	Customer Purchase
869	2026-02-25	2	Printer Epson	2500000.00	10	25000000.00	1159	Padmi Hidayanto, S.E.I	Gg. Gardujati No. 7\nSurabaya, Papua 07091	(075) 303-2352	2026-02-25	25000000.00	Online Transaction
874	2025-08-02	2	Printer Epson	2500000.00	8	20000000.00	1241	Jelita Dongoran	Gang Jayawijaya No. 4\nDumai, PB 21565	+62-808-651-4949	2025-08-02	20000000.00	Store Sale
886	2026-07-06	2	Printer Epson	2500000.00	2	5000000.00	1675	Gina Nugroho	Gang Joyoboyo No. 35\nBatu, BB 31999	(0545) 344-4271	2026-07-06	5000000.00	Store Sale
897	2026-01-07	2	Printer Epson	2500000.00	3	7500000.00	1166	Jarwa Padmasari	Gang Rajawali Barat No. 2\nPekalongan, Nusa Tenggara Barat 76315	0856982890	2026-01-07	7500000.00	Store Sale
903	2025-09-18	2	Printer Epson	2500000.00	4	10000000.00	909	Embuh Pradipta	Gg. Tebet Barat Dalam No. 731\nTangerang Selatan, RI 08764	+62 (897) 590 5010	2025-09-18	10000000.00	Customer Purchase
906	2026-05-11	2	Printer Epson	2500000.00	2	5000000.00	1616	Hj. Rahayu Suartini	Jalan Medokan Ayu No. 7\nJambi, SS 54038	+62 (27) 246-5718	2026-05-11	5000000.00	Customer Purchase
909	2026-02-17	2	Printer Epson	2500000.00	7	17500000.00	81	Lanang Wijayanti	Jalan Jakarta No. 68\nSurabaya, BA 45152	+62-0647-410-5587	2026-02-17	17500000.00	Customer Purchase
913	2026-07-08	2	Printer Epson	2500000.00	7	17500000.00	507	Martaka Wastuti	Gg. Yos Sudarso No. 5\nLubuklinggau, DKI Jakarta 10861	+62 (454) 326 4187	2026-07-08	17500000.00	Store Sale
919	2025-07-30	2	Printer Epson	2500000.00	10	25000000.00	346	Kiandra Salahudin	Jalan KH Amin Jasuta No. 1\nTernate, NB 71316	+62-72-060-7251	2025-07-30	25000000.00	Product Sale
921	2026-01-29	2	Printer Epson	2500000.00	4	10000000.00	566	Ulya Suwarno	Gang Gegerkalong Hilir No. 093\nPalu, Kepulauan Bangka Belitung 71219	+62 (086) 927-3358	2026-01-29	10000000.00	Store Sale
922	2026-02-21	2	Printer Epson	2500000.00	7	17500000.00	165	R. Usman Saragih	Jl. Jakarta No. 1\nTomohon, Banten 05292	+62-067-917-9531	2026-02-21	17500000.00	Product Sale
923	2026-07-07	2	Printer Epson	2500000.00	6	15000000.00	584	Imam Usamah	Jalan Jamika No. 43\nKotamobagu, GO 12310	+62 (089) 893-1109	2026-07-07	15000000.00	Product Sale
927	2026-04-14	2	Printer Epson	2500000.00	6	15000000.00	1064	Sakura Sihotang, S.Sos	Gang HOS. Cokroaminoto No. 13\nPagaralam, Papua 33749	+62-41-718-6141	2026-04-14	15000000.00	Store Sale
932	2025-09-26	2	Printer Epson	2500000.00	5	12500000.00	1633	Talia Firgantoro	Jl. Raya Setiabudhi No. 276\nMeulaboh, Jawa Timur 80706	+62-34-327-3546	2025-09-26	12500000.00	Customer Purchase
936	2026-03-01	2	Printer Epson	2500000.00	9	22500000.00	974	R. Yosef Prasetya	Gang Cempaka No. 149\nPalopo, SB 87888	+62 (0635) 686-2408	2026-03-01	22500000.00	Store Sale
938	2025-07-16	2	Printer Epson	2500000.00	6	15000000.00	1698	Drs. Sabri Maryati, S.T.	Gang Gegerkalong Hilir No. 6\nPadang, JK 72303	+62-084-664-2148	2025-07-16	15000000.00	Store Sale
939	2025-10-14	2	Printer Epson	2500000.00	1	2500000.00	916	Tgk. Alika Sitompul, S.Sos	NULL	+62-919-451-1085	2025-10-14	2500000.00	Product Sale
945	2026-01-08	2	Printer Epson	2500000.00	2	5000000.00	1853	Nugraha Anggriawan	Gang Gardujati No. 9\nBitung, Maluku Utara 33476	+62 (385) 216 6931	2026-01-08	5000000.00	Store Sale
947	2026-05-30	2	Printer Epson	2500000.00	4	10000000.00	663	Hafshah Sitompul, S.E.	Gg. Kebonjati No. 935\nPangkalpinang, Kalimantan Timur 06073	+62 (021) 433 1812	2026-05-30	10000000.00	Online Transaction
951	2025-07-31	2	Printer Epson	2500000.00	1	2500000.00	793	Ajiman Sitorus	Gang Moch. Toha No. 240\nDenpasar, BA 12088	+62-041-149-4811	2025-07-31	2500000.00	Online Transaction
952	2025-08-04	2	Printer Epson	2500000.00	4	10000000.00	442	Cemani Marpaung	Gang Tebet Barat Dalam No. 73\nKotamobagu, Papua Barat 42346	+62 (070) 249 4382	2025-08-04	10000000.00	Store Sale
956	2025-11-01	2	Printer Epson	2500000.00	10	25000000.00	895	Ana Kuswoyo	Jl. Asia Afrika No. 251\nMetro, KU 03705	+62 (264) 301 1980	2025-11-01	25000000.00	Product Sale
958	2026-06-06	2	Printer Epson	2500000.00	9	22500000.00	1839	Iriana Wijayanti	Gang Gegerkalong Hilir No. 33\nBalikpapan, DI Yogyakarta 02460	+62 (0801) 919 2499	2026-06-06	22500000.00	Customer Purchase
964	2026-01-13	2	Printer Epson	2500000.00	8	20000000.00	992	Cut Gawati Nasyiah	Gang Surapati No. 575\nMetro, SR 44874	+62-058-138-1762	2026-01-13	20000000.00	Customer Purchase
966	2026-07-08	2	Printer Epson	2500000.00	7	17500000.00	1866	Ir. Cinta Tamba	Gang Sukajadi No. 50\nBengkulu, Gorontalo 90647	+62-03-799-5362	2026-07-08	17500000.00	Online Transaction
967	2026-01-03	2	Printer Epson	2500000.00	4	10000000.00	1572	Gilang Hariyah	Gang Suniaraja No. 7\nPagaralam, Jawa Tengah 00599	(0372) 778 3426	2026-01-03	10000000.00	Customer Purchase
973	2025-10-15	2	Printer Epson	2500000.00	2	5000000.00	143	Tgk. Mahdi Natsir, S.Gz	Jalan H.J Maemunah No. 67\nBatu, SU 34279	(055) 341-7303	2025-10-15	5000000.00	Online Transaction
974	2026-02-04	2	Printer Epson	2500000.00	2	5000000.00	1474	Bahuwirya Yolanda	Gg. Asia Afrika No. 2\nJayapura, Bali 46698	(017) 602 2790	2026-02-04	5000000.00	Customer Purchase
987	2026-01-11	2	Printer Epson	2500000.00	7	17500000.00	1425	R. Unjani Siregar	Gg. Setiabudhi No. 631\nPurwokerto, Papua Barat 25422	0854449235	2026-01-11	17500000.00	Store Sale
991	2025-09-20	2	Printer Epson	2500000.00	10	25000000.00	330	Tgk. Purwa Widiastuti	Jl. Rajiman No. 443\nCilegon, Jambi 99533	(030) 098-0850	2025-09-20	25000000.00	Customer Purchase
995	2025-07-14	2	Printer Epson	2500000.00	1	2500000.00	1816	Hari Winarno	NULL	(0251) 624-3675	2025-07-14	2500000.00	Customer Purchase
996	2026-02-19	2	Printer Epson	2500000.00	2	5000000.00	464	Niyaga Mayasari	Gang Asia Afrika No. 9\nBinjai, Riau 90977	(073) 997 1771	2026-02-19	5000000.00	Product Sale
1004	2025-08-25	2	Printer Epson	2500000.00	7	17500000.00	1723	dr. Yuni Handayani, S.E.I	Jalan Wonoayu No. 677\nSerang, GO 75236	080 632 8301	2025-08-25	17500000.00	Online Transaction
1006	2025-09-19	2	Printer Epson	2500000.00	2	5000000.00	380	R.A. Yuni Prasetya, S.Ked	Jalan Dr. Djunjunan No. 11\nPagaralam, SG 55871	+62 (90) 551 1888	2025-09-19	5000000.00	Product Sale
1008	2025-11-25	2	Printer Epson	2500000.00	9	22500000.00	1187	Mahfud Maulana	Jl. Kiaracondong No. 868\nPurwokerto, NB 04028	+62 (020) 484 2760	2025-11-25	22500000.00	Online Transaction
1010	2025-12-10	2	Printer Epson	2500000.00	5	12500000.00	1714	Tgk. Wardi Agustina, S.Gz	Jl. Bangka Raya No. 49\nSingkawang, Bali 99212	+62-696-198-6032	2025-12-10	12500000.00	Store Sale
1020	2026-02-01	2	Printer Epson	2500000.00	7	17500000.00	845	Gamanto Mayasari	Gg. Rajawali Timur No. 526\nMedan, MU 65008	(0223) 923-0931	2026-02-01	17500000.00	Product Sale
1024	2026-05-14	2	Printer Epson	2500000.00	8	20000000.00	679	R.M. Timbul Situmorang	NULL	(088) 455 0899	2026-05-14	20000000.00	Product Sale
1033	2026-07-02	2	Printer Epson	2500000.00	7	17500000.00	1763	Patricia Tampubolon	Gg. Medokan Ayu No. 34\nPangkalpinang, SN 29231	(006) 783 7630	2026-07-02	17500000.00	Store Sale
1042	2026-06-01	2	Printer Epson	2500000.00	1	2500000.00	747	Warsa Winarsih	Jl. BKR No. 52\nJayapura, PB 25286	(001) 238-8711	2026-06-01	2500000.00	Online Transaction
1046	2026-06-01	2	Printer Epson	2500000.00	4	10000000.00	1171	Bakidin Nurdiyanti	Jl. Kiaracondong No. 89\nKota Administrasi Jakarta Pusat, JI 94766	0872193735	2026-06-01	10000000.00	Online Transaction
1048	2025-11-26	2	Printer Epson	2500000.00	5	12500000.00	42	Hamima Wasita	Gang Jamika No. 92\nCilegon, Papua 53369	+62 (50) 795 1807	2025-11-26	12500000.00	Online Transaction
1052	2025-12-18	2	Printer Epson	2500000.00	1	2500000.00	585	R. Ega Mardhiyah	Gang Stasiun Wonokromo No. 159\nPadang, YO 91193	+62-881-074-5515	2025-12-18	2500000.00	Store Sale
1061	2026-06-15	2	Printer Epson	2500000.00	3	7500000.00	549	Emil Andriani	Gang Tebet Barat Dalam No. 3\nKota Administrasi Jakarta Pusat, Jambi 73543	+62 (0713) 673 4973	2026-06-15	7500000.00	Customer Purchase
1063	2026-01-21	2	Printer Epson	2500000.00	5	12500000.00	1113	Lili Hutapea	Jalan Sadang Serang No. 63\nPrabumulih, MA 91405	+62 (23) 488-1161	2026-01-21	12500000.00	Store Sale
1064	2026-01-30	2	Printer Epson	2500000.00	5	12500000.00	1997	Hana Megantara	Jl. Astana Anyar No. 492\nSemarang, BT 09828	+62 (0024) 486 4176	2026-01-30	12500000.00	Online Transaction
1066	2025-11-28	2	Printer Epson	2500000.00	1	2500000.00	1467	dr. Tira Pratama	Jl. Ir. H. Djuanda No. 825\nManado, Kepulauan Riau 35165	(075) 456-3372	2025-11-28	2500000.00	Customer Purchase
1070	2026-06-11	2	Printer Epson	2500000.00	5	12500000.00	529	Bala Handayani, S.IP	Gg. Cihampelas No. 588\nSemarang, Kalimantan Timur 12419	+62 (0379) 854-8237	2026-06-11	12500000.00	Product Sale
